avg BBEon_1,avg BBEon_2,avg BBEon_3,avg BBEon_4,avg BBEon_5,avg BBEon_6,avg BBEon_7,avg BBEon_8,avg BBEon_9,avg BBEon_10,avg BBEon_11,avg BBEon_12,avg BBEon_13,avg BBEon_14,avg BBEon_15,avg BBEon_16,avg BBEon_17,avg BBEon_18,avg BBEon_19,avg BBEon_20,avg BBEon_21,avg BBEon_22,avg MFCCon_1,avg MFCCon_2,avg MFCCon_3,avg MFCCon_4,avg MFCCon_5,avg MFCCon_6,avg MFCCon_7,avg MFCCon_8,avg MFCCon_9,avg MFCCon_10,avg MFCCon_11,avg MFCCon_12,avg DMFCCon_1,avg DMFCCon_2,avg DMFCCon_3,avg DMFCCon_4,avg DMFCCon_5,avg DMFCCon_6,avg DMFCCon_7,avg DMFCCon_8,avg DMFCCon_9,avg DMFCCon_10,avg DMFCCon_11,avg DMFCCon_12,avg DDMFCCon_1,avg DDMFCCon_2,avg DDMFCCon_3,avg DDMFCCon_4,avg DDMFCCon_5,avg DDMFCCon_6,avg DDMFCCon_7,avg DDMFCCon_8,avg DDMFCCon_9,avg DDMFCCon_10,avg DDMFCCon_11,avg DDMFCCon_12,avg BBEoff_1,avg BBEoff_2,avg BBEoff_3,avg BBEoff_4,avg BBEoff_5,avg BBEoff_6,avg BBEoff_7,avg BBEoff_8,avg BBEoff_9,avg BBEoff_10,avg BBEoff_11,avg BBEoff_12,avg BBEoff_13,avg BBEoff_14,avg BBEoff_15,avg BBEoff_16,avg BBEoff_17,avg BBEoff_18,avg BBEoff_19,avg BBEoff_20,avg BBEoff_21,avg BBEoff_22,avg MFCCoff_1,avg MFCCoff_2,avg MFCCoff_3,avg MFCCoff_4,avg MFCCoff_5,avg MFCCoff_6,avg MFCCoff_7,avg MFCCoff_8,avg MFCCoff_9,avg MFCCoff_10,avg MFCCoff_11,avg MFCCoff_12,avg DMFCCoff_1,avg DMFCCoff_2,avg DMFCCoff_3,avg DMFCCoff_4,avg DMFCCoff_5,avg DMFCCoff_6,avg DMFCCoff_7,avg DMFCCoff_8,avg DMFCCoff_9,avg DMFCCoff_10,avg DMFCCoff_11,avg DMFCCoff_12,avg DDMFCCoff_1,avg DDMFCCoff_2,avg DDMFCCoff_3,avg DDMFCCoff_4,avg DDMFCCoff_5,avg DDMFCCoff_6,avg DDMFCCoff_7,avg DDMFCCoff_8,avg DDMFCCoff_9,avg DDMFCCoff_10,avg DDMFCCoff_11,avg DDMFCCoff_12,avg F1,avg DF1,avg DDF1,avg F2,avg DF2,avg DDF2,std BBEon_1,std BBEon_2,std BBEon_3,std BBEon_4,std BBEon_5,std BBEon_6,std BBEon_7,std BBEon_8,std BBEon_9,std BBEon_10,std BBEon_11,std BBEon_12,std BBEon_13,std BBEon_14,std BBEon_15,std BBEon_16,std BBEon_17,std BBEon_18,std BBEon_19,std BBEon_20,std BBEon_21,std BBEon_22,std MFCCon_1,std MFCCon_2,std MFCCon_3,std MFCCon_4,std MFCCon_5,std MFCCon_6,std MFCCon_7,std MFCCon_8,std MFCCon_9,std MFCCon_10,std MFCCon_11,std MFCCon_12,std DMFCCon_1,std DMFCCon_2,std DMFCCon_3,std DMFCCon_4,std DMFCCon_5,std DMFCCon_6,std DMFCCon_7,std DMFCCon_8,std DMFCCon_9,std DMFCCon_10,std DMFCCon_11,std DMFCCon_12,std DDMFCCon_1,std DDMFCCon_2,std DDMFCCon_3,std DDMFCCon_4,std DDMFCCon_5,std DDMFCCon_6,std DDMFCCon_7,std DDMFCCon_8,std DDMFCCon_9,std DDMFCCon_10,std DDMFCCon_11,std DDMFCCon_12,std BBEoff_1,std BBEoff_2,std BBEoff_3,std BBEoff_4,std BBEoff_5,std BBEoff_6,std BBEoff_7,std BBEoff_8,std BBEoff_9,std BBEoff_10,std BBEoff_11,std BBEoff_12,std BBEoff_13,std BBEoff_14,std BBEoff_15,std BBEoff_16,std BBEoff_17,std BBEoff_18,std BBEoff_19,std BBEoff_20,std BBEoff_21,std BBEoff_22,std MFCCoff_1,std MFCCoff_2,std MFCCoff_3,std MFCCoff_4,std MFCCoff_5,std MFCCoff_6,std MFCCoff_7,std MFCCoff_8,std MFCCoff_9,std MFCCoff_10,std MFCCoff_11,std MFCCoff_12,std DMFCCoff_1,std DMFCCoff_2,std DMFCCoff_3,std DMFCCoff_4,std DMFCCoff_5,std DMFCCoff_6,std DMFCCoff_7,std DMFCCoff_8,std DMFCCoff_9,std DMFCCoff_10,std DMFCCoff_11,std DMFCCoff_12,std DDMFCCoff_1,std DDMFCCoff_2,std DDMFCCoff_3,std DDMFCCoff_4,std DDMFCCoff_5,std DDMFCCoff_6,std DDMFCCoff_7,std DDMFCCoff_8,std DDMFCCoff_9,std DDMFCCoff_10,std DDMFCCoff_11,std DDMFCCoff_12,std F1,std DF1,std DDF1,std F2,std DF2,std DDF2,skewness BBEon_1,skewness BBEon_2,skewness BBEon_3,skewness BBEon_4,skewness BBEon_5,skewness BBEon_6,skewness BBEon_7,skewness BBEon_8,skewness BBEon_9,skewness BBEon_10,skewness BBEon_11,skewness BBEon_12,skewness BBEon_13,skewness BBEon_14,skewness BBEon_15,skewness BBEon_16,skewness BBEon_17,skewness BBEon_18,skewness BBEon_19,skewness BBEon_20,skewness BBEon_21,skewness BBEon_22,skewness MFCCon_1,skewness MFCCon_2,skewness MFCCon_3,skewness MFCCon_4,skewness MFCCon_5,skewness MFCCon_6,skewness MFCCon_7,skewness MFCCon_8,skewness MFCCon_9,skewness MFCCon_10,skewness MFCCon_11,skewness MFCCon_12,skewness DMFCCon_1,skewness DMFCCon_2,skewness DMFCCon_3,skewness DMFCCon_4,skewness DMFCCon_5,skewness DMFCCon_6,skewness DMFCCon_7,skewness DMFCCon_8,skewness DMFCCon_9,skewness DMFCCon_10,skewness DMFCCon_11,skewness DMFCCon_12,skewness DDMFCCon_1,skewness DDMFCCon_2,skewness DDMFCCon_3,skewness DDMFCCon_4,skewness DDMFCCon_5,skewness DDMFCCon_6,skewness DDMFCCon_7,skewness DDMFCCon_8,skewness DDMFCCon_9,skewness DDMFCCon_10,skewness DDMFCCon_11,skewness DDMFCCon_12,skewness BBEoff_1,skewness BBEoff_2,skewness BBEoff_3,skewness BBEoff_4,skewness BBEoff_5,skewness BBEoff_6,skewness BBEoff_7,skewness BBEoff_8,skewness BBEoff_9,skewness BBEoff_10,skewness BBEoff_11,skewness BBEoff_12,skewness BBEoff_13,skewness BBEoff_14,skewness BBEoff_15,skewness BBEoff_16,skewness BBEoff_17,skewness BBEoff_18,skewness BBEoff_19,skewness BBEoff_20,skewness BBEoff_21,skewness BBEoff_22,skewness MFCCoff_1,skewness MFCCoff_2,skewness MFCCoff_3,skewness MFCCoff_4,skewness MFCCoff_5,skewness MFCCoff_6,skewness MFCCoff_7,skewness MFCCoff_8,skewness MFCCoff_9,skewness MFCCoff_10,skewness MFCCoff_11,skewness MFCCoff_12,skewness DMFCCoff_1,skewness DMFCCoff_2,skewness DMFCCoff_3,skewness DMFCCoff_4,skewness DMFCCoff_5,skewness DMFCCoff_6,skewness DMFCCoff_7,skewness DMFCCoff_8,skewness DMFCCoff_9,skewness DMFCCoff_10,skewness DMFCCoff_11,skewness DMFCCoff_12,skewness DDMFCCoff_1,skewness DDMFCCoff_2,skewness DDMFCCoff_3,skewness DDMFCCoff_4,skewness DDMFCCoff_5,skewness DDMFCCoff_6,skewness DDMFCCoff_7,skewness DDMFCCoff_8,skewness DDMFCCoff_9,skewness DDMFCCoff_10,skewness DDMFCCoff_11,skewness DDMFCCoff_12,skewness F1,skewness DF1,skewness DDF1,skewness F2,skewness DF2,skewness DDF2,kurtosis BBEon_1,kurtosis BBEon_2,kurtosis BBEon_3,kurtosis BBEon_4,kurtosis BBEon_5,kurtosis BBEon_6,kurtosis BBEon_7,kurtosis BBEon_8,kurtosis BBEon_9,kurtosis BBEon_10,kurtosis BBEon_11,kurtosis BBEon_12,kurtosis BBEon_13,kurtosis BBEon_14,kurtosis BBEon_15,kurtosis BBEon_16,kurtosis BBEon_17,kurtosis BBEon_18,kurtosis BBEon_19,kurtosis BBEon_20,kurtosis BBEon_21,kurtosis BBEon_22,kurtosis MFCCon_1,kurtosis MFCCon_2,kurtosis MFCCon_3,kurtosis MFCCon_4,kurtosis MFCCon_5,kurtosis MFCCon_6,kurtosis MFCCon_7,kurtosis MFCCon_8,kurtosis MFCCon_9,kurtosis MFCCon_10,kurtosis MFCCon_11,kurtosis MFCCon_12,kurtosis DMFCCon_1,kurtosis DMFCCon_2,kurtosis DMFCCon_3,kurtosis DMFCCon_4,kurtosis DMFCCon_5,kurtosis DMFCCon_6,kurtosis DMFCCon_7,kurtosis DMFCCon_8,kurtosis DMFCCon_9,kurtosis DMFCCon_10,kurtosis DMFCCon_11,kurtosis DMFCCon_12,kurtosis DDMFCCon_1,kurtosis DDMFCCon_2,kurtosis DDMFCCon_3,kurtosis DDMFCCon_4,kurtosis DDMFCCon_5,kurtosis DDMFCCon_6,kurtosis DDMFCCon_7,kurtosis DDMFCCon_8,kurtosis DDMFCCon_9,kurtosis DDMFCCon_10,kurtosis DDMFCCon_11,kurtosis DDMFCCon_12,kurtosis BBEoff_1,kurtosis BBEoff_2,kurtosis BBEoff_3,kurtosis BBEoff_4,kurtosis BBEoff_5,kurtosis BBEoff_6,kurtosis BBEoff_7,kurtosis BBEoff_8,kurtosis BBEoff_9,kurtosis BBEoff_10,kurtosis BBEoff_11,kurtosis BBEoff_12,kurtosis BBEoff_13,kurtosis BBEoff_14,kurtosis BBEoff_15,kurtosis BBEoff_16,kurtosis BBEoff_17,kurtosis BBEoff_18,kurtosis BBEoff_19,kurtosis BBEoff_20,kurtosis BBEoff_21,kurtosis BBEoff_22,kurtosis MFCCoff_1,kurtosis MFCCoff_2,kurtosis MFCCoff_3,kurtosis MFCCoff_4,kurtosis MFCCoff_5,kurtosis MFCCoff_6,kurtosis MFCCoff_7,kurtosis MFCCoff_8,kurtosis MFCCoff_9,kurtosis MFCCoff_10,kurtosis MFCCoff_11,kurtosis MFCCoff_12,kurtosis DMFCCoff_1,kurtosis DMFCCoff_2,kurtosis DMFCCoff_3,kurtosis DMFCCoff_4,kurtosis DMFCCoff_5,kurtosis DMFCCoff_6,kurtosis DMFCCoff_7,kurtosis DMFCCoff_8,kurtosis DMFCCoff_9,kurtosis DMFCCoff_10,kurtosis DMFCCoff_11,kurtosis DMFCCoff_12,kurtosis DDMFCCoff_1,kurtosis DDMFCCoff_2,kurtosis DDMFCCoff_3,kurtosis DDMFCCoff_4,kurtosis DDMFCCoff_5,kurtosis DDMFCCoff_6,kurtosis DDMFCCoff_7,kurtosis DDMFCCoff_8,kurtosis DDMFCCoff_9,kurtosis DDMFCCoff_10,kurtosis DDMFCCoff_11,kurtosis DDMFCCoff_12,kurtosis F1,kurtosis DF1,kurtosis DDF1,kurtosis F2,kurtosis DF2,kurtosis DDF2
-0.6573736476861923,-1.5727983497642135,-2.080929876040226,-2.312303099144825,-2.0862472685488633,-1.9172068591124833,-2.201575375714259,-2.375485194325358,-2.6747020447493672,-2.860428444001327,-2.669792995180484,-2.95499909159179,-3.6783635644226615,-3.9351696915896968,-3.714660445700124,-4.3263911688215915,-4.1366927501533794,-4.121869646784959,-4.929668611932931,-5.496049864505012,-5.666407829337041,-6.069622164398624,-1.6212880504735268,-7.615823421171626,0.27973129468234176,-8.149811312201056,3.6639386944083387,-1.2570646113113064,-1.2781721924116969,3.9193170571990965,-0.7218261199919321,2.959136860414611,-2.287513501742714,-5.282936640135327,0.009628667081370597,-0.29214286819842616,0.050123013068557605,-0.2145895849893667,-0.004164386992556986,-0.020688054831533798,-0.16213973497597212,0.1574605804115129,-0.0004156370532380998,0.17950361333247442,-0.04882307770236382,-0.3208537251941107,0.008617473379457249,-0.06437691318195884,0.15709026962475672,0.2099036241751893,-0.32801060128060183,-0.0171614336048823,0.06455150605818706,0.008448014977569428,-0.010739727445934252,-0.06608830421987802,0.10535481071639155,0.026694055186245853,-0.17079443769734706,0.24466815941283776,0.02930784874020347,-0.47295231817475913,-0.4695749225207551,-0.11145343233683266,-0.22532956911553276,-0.4345570026817324,-0.8979459540361666,-0.9754395981578688,-0.8462788708655768,-1.534150785305548,-1.9662690830876033,-2.214448684386626,-2.0465783170794904,-3.286632377188482,-3.0176652894439346,-3.1067656926562695,-4.351591789638052,-5.176267115040759,-5.562533285099166,-5.988146372834047,0.22767962356909466,-8.13913824836338,-1.394662707116128,-5.675588954251713,2.2292929621441457,-0.8165203446078237,0.43241811635558564,4.036754926918304,-3.7221173942202075,4.781796962581909,-1.3332211927985826,-7.730997986584542,0.037499746503070724,0.39126102382274247,0.008375437584144281,0.23901662962668138,-0.12620537745009644,0.0413162863639781,-0.21075466415276425,0.03410063708167801,0.028905660652669328,-0.058459747147785096,0.2801644288411654,-0.034691906419212395,-0.01977990954963655,-0.13062105280959485,0.045518123682910694,-0.047063325915889,0.023525699342950394,0.2709131291072305,-0.051151880007702405,-0.16775002845489043,0.06808317736499064,-0.10583114511482755,-0.00977307129779699,0.07864363976383047,840.4875402162629,-9.326226335398701,5.540986091661539,1682.2544577657995,-16.393091373460226,9.171230655906195,0.9488788952905228,1.3535394685827318,1.5672751904664313,1.6432766683024123,1.582959256658596,1.657399492830222,1.6749575329198008,1.5122926159918464,1.5921543718816304,1.5452722795559508,1.5891966987680692,1.7456755359357599,1.5399897575630805,1.3989256965571857,1.406422748028142,1.4878126988112128,1.4885375000657834,1.7706885165897701,1.4124415077606616,1.083325559885761,0.7864868488048177,0.6104305625468348,3.3122721642301047,6.093361772232187,2.796119544388572,6.763140893408461,6.346188707494064,7.355742764349831,5.747489588385769,5.382897525031006,2.662151852263201,3.2405142308645676,4.152612800979329,4.690982920865706,4.681098877272096,9.51482914357197,4.086540952628781,10.03855716569336,7.685499754820857,8.635315403150633,6.180821693270626,5.0374523888324845,4.012773184761775,3.9132323082485705,4.306764306337926,5.45698877728618,7.972357433551789,16.230156619456963,6.992954264419475,16.788437228139255,12.335999311055572,13.224978437829257,9.097154470114177,7.435220501248412,7.066618930528151,5.916851973651846,6.928016856117556,8.764571122557436,0.5653033969148257,0.6158969653723577,0.8513622813074884,1.0272286693411472,1.1024080427847844,1.1898812618911072,1.200374690140665,1.0991745139584137,1.0797647243526498,1.1091862804695507,1.2533017766088872,1.051248966673703,1.0506196301565212,1.087469947064276,1.1708601264892915,0.968499363539451,1.0776425737104958,0.9977617664146695,0.8121230715910176,0.6839321486476094,0.5735899622981182,0.4259778753840262,1.0985982613753589,7.278468960626595,2.0631704865567224,4.721738250378315,2.9105373503122753,4.97743676354697,3.89590154055436,4.674515167198993,3.9897756066340166,4.5146944331109315,4.122287441815271,6.872793681399936,1.4346044383544723,11.494601558374606,2.9403832288882685,7.2987248773848155,3.250580288664248,5.619316289335221,4.374839555452741,5.957589301066109,6.060646840809304,6.402080328699336,4.337343710764151,9.602900022650491,2.475696067501619,19.818984626581805,5.083773121057685,12.516630689484993,5.071067424245497,8.92977745733923,7.247696604810712,10.121363987725381,10.697897650048725,10.851108936393725,6.818719767096577,16.248475959110657,279.78070964911166,357.5522819337417,573.7336996840467,466.9004616426061,575.3657367993952,901.4835789470508,-1.5566386994468633,0.4222911165796241,0.39436571923222286,0.3500319727682844,0.22229067304736128,0.2355315760976333,0.11754090997608935,0.19066948613420945,0.08650605477474617,0.07836141115324079,0.15968814720232757,0.15990523612451918,0.12155774055529091,0.15103190696437818,0.047884719818954126,0.24762066626012255,0.04316316277969444,0.15401196994889665,0.37315582692171406,0.6045283818166856,0.2835849329180959,0.7471315412814304,-1.4459561060300348,-0.29090670445721456,0.036720505584991084,-0.5549962411894054,0.6719817835880783,0.7417048269978106,0.2539001237774964,0.09677659053173489,0.6890505744700814,-0.5601157428994514,-0.3618170339552627,-0.417024197019151,-0.4337960431261211,0.5825905494702456,0.17237073094843722,0.3763874201323723,0.07189706213892219,-0.6616585882374415,-0.42247171435210057,-0.26742784875350245,-0.10182179512992469,-0.19796265731399468,-0.31064936099892754,0.8010833960356539,0.8108518675664137,0.38073386719771996,-0.3865139185189687,0.023711463992083837,0.02256518013924138,-0.8031878968401854,-0.2362816261481893,0.137634122695474,-0.40590999458551447,0.034474410841389115,-0.20211912926912265,0.331873200580653,-1.8684398102364819,-1.210408248211789,-1.3932851613999184,-1.3573729367454834,-1.413334319103958,-1.5093686986391475,-1.1780778108898633,-0.9629835124740656,-0.7268022868253498,-0.8887683104548689,-1.0905008822878008,-1.0878586309427456,-0.8902394985901982,-0.973012540511328,-0.7067880684329942,-0.4631748991418082,-0.21823771727440736,-0.677817695832033,-0.24627703218977434,0.07785819483668598,0.440178155214093,0.27275275500842416,0.8962159363275586,-0.12831973074217698,-1.2725918769216613,-0.14467326116435356,1.0102571142335044,0.0988917254996323,0.6083903678659265,0.6191090245245954,-0.9209479418681328,0.45304848515809026,-0.4562463289548977,-0.20820717750198636,-0.6299696720445346,-0.5862438798109624,0.5697036898419847,-0.4497657115699623,0.6004353175226629,0.0890851297748889,-0.14486352709912664,0.035883728242716566,-0.3319318112976949,0.4031478253159167,-0.05817327730953486,-0.38974913327674415,-0.40084121228351166,0.10256581428743022,0.4286096582287493,-0.16928333589890115,0.09179767902479764,0.33553519434785145,-0.11267860391806687,-0.053806790395566455,0.07317093459675363,0.3115150002368662,0.5229511417934377,-0.46505164851344205,0.638542309142303,0.21892606767419898,0.1192744006365957,0.795192505199428,-0.19151812425105358,0.15013060585097115,4.410158280569872,-1.323717288672266,-1.285473615132693,-1.2520572601066844,-1.2089989155085317,-0.9893922310794543,-0.3233953492607782,-1.1275471745228574,-1.3319384391390143,-1.2426807290214639,-1.1773191152624598,-1.4257359629554696,-1.2456800901369698,-1.2960265611431798,-1.482481254613669,-1.2922535440400882,-1.4964821157057056,-1.4946746538312417,-1.0371496166766991,-0.6813244750405287,-1.3209341136063792,-0.13476391893501072,2.233122522128827,-1.0240202116180768,-0.1521300929302707,-0.8145677565858858,0.30753048093126223,0.4923446436112715,0.34788863394125435,-1.338666405756291,-0.077134328418337,0.07889346436857858,0.5352471099786471,-0.8736567977592897,0.6315064782063118,-1.1224599961893849,0.26379436076768226,-0.9496003467901013,-0.22857506187723686,0.000660686659093912,0.1602934007009993,0.4530697201725622,0.13953383988741175,-0.726987237323117,-0.9874715022203437,0.7978871724148702,0.8936597299090283,-1.2266969700188963,-0.10903673008166948,-0.9137204888429755,-0.5199672818578858,0.13825243301593648,0.16664534332996483,-0.8581424879146229,0.12015707559366273,-1.1475232330683292,-0.8856438499608568,-0.5886772798397102,5.849704589592282,0.5442350428380256,1.1953434489908874,0.8505093073361176,0.7696024821621763,1.034602444946004,0.1785584294444642,-0.04472988136579392,-0.45594280478970717,-0.37388101960054065,0.12761339871506383,0.7161160691341166,-0.2509638166844126,-0.22687026527553344,-0.9555938794955137,-0.7622465370214626,-1.1971272912636424,-0.11641921191142623,-0.13665805034526768,-0.6053545376476133,-0.8339422486107417,-0.5043763765904576,1.7044781855367273,-1.68077237638498,1.9817937955034113,-1.3947942578084438,0.04979860031726657,0.2654262278305888,0.6002894416402329,-0.6531140645779931,-0.05759280975041703,-0.871179729570124,1.4114834017009095,-1.2938073750132741,0.4758005076519711,-1.2105757986938352,0.5163363866049058,-1.14600427388847,1.4212568731632036,-0.32198655292526324,-0.19773734358796569,-0.6703995857285809,-0.045087719147550054,-0.7256077925381161,-0.022966005674759593,-0.8810033301106563,0.29860330043425876,-1.3235218758205283,0.18626570123584862,-1.2994767937423415,0.7096279562977426,-0.004130435887374162,-0.5021953018614709,-0.19136002221519766,-0.10502568236269871,-1.1183987094759884,-0.5820493141041383,-1.1440112613386437,-0.773992506676759,1.349913503710786,1.0149393996556517,-0.8611110179061217,1.8241716402801176,0.619995660550273
